time_stamp,load_gross_real_power_kW
2023-06-19 04:01:10.684812-07:00,5.0
2023-06-19 05:01:13.325602-07:00,5.0
2023-06-19 06:01:15.988762-07:00,17.119
2023-06-19 07:01:19.031885-07:00,19.156
2023-06-19 08:01:21.789707-07:00,20.651
2023-06-19 09:01:25.433048-07:00,23.256
2023-06-19 10:01:28.388904-07:00,20.941
2023-06-19 11:01:31.329699-07:00,20.784
2023-06-19 12:01:34.592328-07:00,17.882
2023-06-19 13:01:37.568938-07:00,20.673
2023-06-19 14:01:40.011324-07:00,20.061
2023-06-19 15:01:43.191332-07:00,12.405
2023-06-19 16:01:45.905474-07:00,13.241
2023-06-19 17:01:48.403667-07:00,12.782
2023-06-19 18:01:51.307197-07:00,10.896
2023-06-19 19:01:54.026477-07:00,17.272
2023-06-19 20:01:41.710664-07:00,6.064
2023-06-19 21:01:44.380275-07:00,5.0
2023-06-19 22:01:47.777543-07:00,5.0
2023-06-19 23:01:50.413108-07:00,5.0
2023-06-20 00:00:57.990923-07:00,5.0
2023-06-20 01:01:00.415848-07:00,6.0
2023-06-20 02:01:02.986325-07:00,5.0
2023-06-20 03:01:06.120760-07:00,5.0
2023-06-20 04:01:09.022295-07:00,5.0
2023-06-20 05:01:11.658400-07:00,5.0
2023-06-20 06:01:14.818502-07:00,14.066
2023-06-20 07:01:17.746969-07:00,28.086
2023-06-20 08:01:20.474880-07:00,19.488
2023-06-20 09:01:23.019753-07:00,19.782
2023-06-20 10:01:25.952906-07:00,19.621
2023-06-20 11:01:29.219055-07:00,15.728
2023-06-20 12:01:32.126231-07:00,15.705
2023-06-20 13:01:35.098127-07:00,20.701
2023-06-20 14:01:37.673919-07:00,17.396
2023-06-20 15:01:40.426615-07:00,16.09
2023-06-20 16:01:43.234955-07:00,13.109
2023-06-20 17:01:45.827808-07:00,15.178
2023-06-20 18:01:48.066637-07:00,11.543
2023-06-20 19:01:50.895728-07:00,16.701999999999998
2023-06-20 20:01:53.961511-07:00,6.722
2023-06-20 21:01:57.179829-07:00,8.0
2023-06-20 22:01:43.712354-07:00,5.0
2023-06-20 23:01:46.692252-07:00,5.0
2023-06-21 00:00:54.246341-07:00,6.0
2023-06-21 01:00:57.102747-07:00,6.0
2023-06-21 02:00:59.689139-07:00,7.0
2023-06-21 03:01:02.440808-07:00,5.0
2023-06-21 04:01:08.172438-07:00,5.0
2023-06-21 05:01:11.335314-07:00,4.9
2023-06-21 06:01:13.871437-07:00,17.051
2023-06-21 07:01:16.608926-07:00,8.232
2023-06-21 08:01:19.578528-07:00,21.45
2023-06-21 09:01:22.367801-07:00,15.333
2023-06-21 10:01:28.076938-07:00,24.923
2023-06-21 11:01:30.965151-07:00,16.437
2023-06-21 12:01:36.114141-07:00,20.768
2023-06-21 13:01:42.149729-07:00,14.809
2023-06-21 14:01:48.116069-07:00,24.808
2023-06-21 15:01:53.925186-07:00,20.744
2023-06-21 16:01:59.661880-07:00,21.146
2023-06-21 17:02:05.698182-07:00,13.093
2023-06-21 18:02:11.437305-07:00,8.627
2023-06-21 19:02:17.609035-07:00,11.515
2023-06-21 20:02:24.487666-07:00,7.245
2023-06-21 21:02:30.653667-07:00,5.0
2023-06-21 22:02:36.531263-07:00,6.0
2023-06-21 23:02:42.324347-07:00,6.0
2023-06-22 00:00:59.192869-07:00,5.0
2023-06-22 01:01:04.944194-07:00,5.0
2023-06-22 02:01:11.057425-07:00,7.0
2023-06-22 03:01:16.935636-07:00,6.0
2023-06-22 04:01:22.485870-07:00,6.0
2023-06-22 05:01:28.549630-07:00,6.0
2023-06-22 06:01:34.603128-07:00,17.06
2023-06-22 07:01:40.300676-07:00,18.535
2023-06-22 08:01:46.896925-07:00,13.558
2023-06-22 09:01:52.633383-07:00,17.84
2023-06-22 10:01:58.336103-07:00,23.912
2023-06-22 11:02:04.409027-07:00,13.368
2023-06-22 12:02:10.487339-07:00,23.242
2023-06-22 13:02:16.199638-07:00,28.422
2023-06-22 14:02:22.008475-07:00,25.028
2023-06-22 15:02:28.339818-07:00,25.116
2023-06-22 16:02:34.125531-07:00,27.817
2023-06-22 17:02:39.826545-07:00,27.611
2023-06-22 18:02:45.519418-07:00,16.439
2023-06-22 19:02:51.845542-07:00,11.359
2023-06-22 20:02:57.683582-07:00,12.127
2023-06-22 21:03:04.329599-07:00,11.0
2023-06-22 22:03:09.780106-07:00,6.0
2023-06-22 23:03:15.493288-07:00,6.0
2023-06-23 00:00:55.350138-07:00,6.0
2023-06-23 01:01:01.483750-07:00,5.0
2023-06-23 02:01:07.320477-07:00,5.0
2023-06-23 03:01:13.136783-07:00,6.0
2023-06-23 04:01:18.836775-07:00,7.0
2023-06-23 05:01:24.701628-07:00,6.0
2023-06-23 06:01:30.827893-07:00,7.121
2023-06-23 07:01:36.582950-07:00,10.409
2023-06-23 08:01:42.541673-07:00,14.234
2023-06-23 09:01:48.554831-07:00,13.844
2023-06-23 10:01:54.382364-07:00,26.706
2023-06-23 11:02:00.484805-07:00,17.392
2023-06-23 12:02:06.654600-07:00,22.937
2023-06-23 13:02:12.330400-07:00,30.515
2023-06-23 14:02:18.117257-07:00,21.84
2023-06-23 15:02:27.849242-07:00,35.983
2023-06-23 16:02:34.858071-07:00,24.363
2023-06-23 17:02:40.964615-07:00,22.852
2023-06-23 18:02:46.963371-07:00,16.56
2023-06-23 19:02:53.126402-07:00,9.479
2023-06-23 20:02:59.383067-07:00,13.534
2023-06-23 21:03:05.187905-07:00,7.134
2023-06-23 22:03:11.334550-07:00,6.0
2023-06-23 23:03:17.131099-07:00,11.0
2023-06-24 00:00:58.719878-07:00,5.9
2023-06-24 01:01:04.703515-07:00,7.0
2023-06-24 02:01:10.779978-07:00,6.0
2023-06-24 03:01:16.748916-07:00,6.0
2023-06-24 04:01:21.906427-07:00,5.0
2023-06-24 05:01:28.070698-07:00,5.0
2023-06-24 06:01:34.410034-07:00,5.041
2023-06-24 07:01:40.466489-07:00,16.523
2023-06-24 08:01:46.320210-07:00,13.446
2023-06-24 09:01:52.169528-07:00,6.481
2023-06-24 10:01:58.287949-07:00,7.461
2023-06-24 11:02:03.553609-07:00,14.279
2023-06-24 12:02:09.846926-07:00,6.073
2023-06-24 13:02:15.492949-07:00,14.333
2023-06-24 14:02:21.602037-07:00,16.42
2023-06-24 15:01:48.955025-07:00,6.635
2023-06-24 16:01:51.731129-07:00,20.074
2023-06-24 17:01:55.097670-07:00,16.308
2023-06-24 18:01:58.251471-07:00,13.78
2023-06-24 19:02:01.375717-07:00,10.78
2023-06-24 20:02:03.954932-07:00,5.285
2023-06-24 21:02:06.037851-07:00,6.026
2023-06-24 22:02:09.820699-07:00,6.0
2023-06-24 23:02:12.605679-07:00,5.0
2023-06-25 00:00:54.658954-07:00,7.0
2023-06-25 01:00:57.177073-07:00,5.0
2023-06-25 02:01:00.655061-07:00,5.0
2023-06-25 03:01:03.543112-07:00,5.0
2023-06-25 04:01:06.495122-07:00,5.0
2023-06-25 05:01:09.426535-07:00,4.9
2023-06-25 06:01:12.514168-07:00,5.11
2023-06-25 07:01:15.446073-07:00,8.355
2023-06-25 08:01:18.516633-07:00,7.211
2023-06-25 09:01:21.225718-07:00,6.511
2023-06-25 10:01:24.023889-07:00,8.458
2023-06-25 11:01:27.112935-07:00,7.883
2023-06-25 12:01:30.246006-07:00,26.745
2023-06-25 13:01:33.421173-07:00,22.252
2023-06-25 14:01:36.322831-07:00,26.492
2023-06-25 15:01:39.241658-07:00,21.188
2023-06-25 16:01:26.590147-07:00,13.628
2023-06-25 17:01:29.607195-07:00,22.019
2023-06-25 18:01:32.590703-07:00,9.279
2023-06-25 19:01:34.984145-07:00,7.869
2023-06-25 20:01:38.608619-07:00,16.203
2023-06-25 21:01:41.603260-07:00,10.044
2023-06-25 22:01:44.707744-07:00,7.0
2023-06-25 23:01:47.575245-07:00,5.9
2023-06-26 00:00:56.334505-07:00,10.0
2023-06-26 01:00:59.611245-07:00,6.0
2023-06-26 02:01:01.923465-07:00,5.0
2023-06-26 03:01:04.761274-07:00,5.0
2023-06-26 04:01:07.608646-07:00,5.0
2023-06-26 05:01:11.046487-07:00,5.0
2023-06-26 06:01:14.183587-07:00,6.133
2023-06-26 07:01:17.311701-07:00,7.459
2023-06-26 08:01:20.657997-07:00,20.133
2023-06-26 09:01:24.227158-07:00,15.292
2023-06-26 10:01:27.842332-07:00,24.276
2023-06-26 11:01:30.960129-07:00,26.582
2023-06-26 12:01:34.428546-07:00,26.491
2023-06-26 13:01:37.085690-07:00,29.853
2023-06-26 14:01:40.044039-07:00,25.704
2023-06-26 15:01:42.771342-07:00,36.307
2023-06-26 16:01:46.311554-07:00,33.038
2023-06-26 17:01:54.097425-07:00,32.044
2023-06-26 18:01:39.140033-07:00,15.627
2023-06-26 19:01:42.437320-07:00,16.878
2023-06-26 20:01:45.579097-07:00,9.231
2023-06-26 21:01:48.764404-07:00,7.095
2023-06-26 22:01:52.045015-07:00,6.0
2023-06-26 23:01:55.638442-07:00,10.0
2023-06-27 00:00:57.850281-07:00,7.0
2023-06-27 01:01:00.715915-07:00,6.0
2023-06-27 02:01:03.914646-07:00,4.9
2023-06-27 03:01:06.885647-07:00,6.0
2023-06-27 04:01:09.557558-07:00,5.0
2023-06-27 05:01:12.266586-07:00,5.0
2023-06-27 06:01:15.722417-07:00,5.268999999999999
2023-06-27 07:01:19.280551-07:00,8.596
2023-06-27 08:01:22.858567-07:00,18.741
2023-06-27 09:01:26.311612-07:00,21.36
2023-06-27 10:01:29.500488-07:00,19.354
2023-06-27 11:01:32.688241-07:00,24.739
2023-06-27 12:01:36.445652-07:00,27.643
2023-06-27 13:01:39.087396-07:00,30.892
2023-06-27 14:01:42.318174-07:00,45.47
2023-06-27 15:01:45.144431-07:00,26.345
2023-06-27 16:01:48.092084-07:00,43.135
2023-06-27 17:01:51.330855-07:00,32.801
2023-06-27 18:01:39.411031-07:00,23.317
2023-06-27 19:01:42.098460-07:00,24.488
2023-06-27 20:01:45.343524-07:00,16.499
2023-06-27 21:01:48.445261-07:00,15.0
2023-06-27 22:01:51.102002-07:00,5.0
2023-06-27 23:01:53.744921-07:00,6.0
2023-06-28 00:00:56.924474-07:00,5.0
2023-06-28 01:01:00.156113-07:00,6.0
2023-06-28 02:01:02.842959-07:00,7.0
2023-06-28 03:01:05.663379-07:00,5.0
2023-06-28 04:01:08.319215-07:00,5.0
2023-06-28 05:01:11.426958-07:00,5.0
2023-06-28 06:01:13.742921-07:00,5.171
2023-06-28 07:01:17.503206-07:00,9.381
2023-06-28 08:01:20.642426-07:00,13.151
2023-06-28 09:01:23.942148-07:00,18.41
2023-06-28 10:01:27.195346-07:00,25.48
2023-06-28 11:01:30.523259-07:00,27.898
2023-06-28 12:01:33.552128-07:00,26.68
2023-06-28 13:01:36.394294-07:00,29.775
2023-06-28 14:01:39.272533-07:00,26.579
2023-06-28 15:01:42.208415-07:00,29.852
2023-06-28 16:01:45.278489-07:00,34.547
2023-06-28 17:01:48.669823-07:00,27.772
2023-06-28 18:01:51.971411-07:00,27.6
2023-06-28 19:01:54.853423-07:00,24.35
2023-06-28 20:01:41.708112-07:00,19.19
2023-06-28 21:01:44.825854-07:00,13.0
2023-06-28 22:01:48.315761-07:00,14.0
2023-06-28 23:01:50.966124-07:00,14.0
2023-06-29 00:00:56.525551-07:00,13.0
2023-06-29 01:00:59.189814-07:00,7.0
2023-06-29 02:01:01.977690-07:00,6.0
2023-06-29 03:01:04.967713-07:00,6.0
2023-06-29 04:01:08.211762-07:00,6.0
2023-06-29 05:01:11.005780-07:00,6.600000000000001
2023-06-29 06:01:13.459705-07:00,6.886000000000001
2023-06-29 07:01:16.089558-07:00,10.467
2023-06-29 08:01:19.320477-07:00,11.52
2023-06-29 09:01:25.758952-07:00,23.117999999999995
2023-06-29 10:01:32.643757-07:00,26.424
2023-06-29 11:01:38.628713-07:00,30.875
2023-06-29 12:01:44.528300-07:00,29.783
2023-06-29 13:01:50.433542-07:00,43.488
2023-06-29 14:01:56.487406-07:00,35.837
2023-06-29 15:02:02.395391-07:00,26.741
2023-06-29 16:02:08.586984-07:00,40.023
2023-06-29 17:02:14.458662-07:00,28.904
2023-06-29 18:02:20.335844-07:00,27.782000000000004
2023-06-29 19:02:26.523827-07:00,28.496
2023-06-29 20:02:32.322204-07:00,14.878000000000004
2023-06-29 21:02:38.246356-07:00,7.0
2023-06-29 22:02:44.348944-07:00,8.0
2023-06-29 23:02:50.520881-07:00,6.299999999999997
2023-06-30 00:00:56.730182-07:00,6.299999999999997
2023-06-30 01:01:02.713729-07:00,6.299999999999997
2023-06-30 02:01:08.615881-07:00,8.0
2023-06-30 03:01:14.218296-07:00,6.299999999999997
2023-06-30 04:01:20.371961-07:00,5.199999999999999
2023-06-30 05:01:26.073714-07:00,5.0
2023-06-30 06:01:32.571601-07:00,5.218
2023-06-30 07:01:38.173495-07:00,5.225
2023-06-30 08:01:44.144404-07:00,7.319
2023-06-30 09:01:50.374297-07:00,22.602
2023-06-30 10:01:55.933831-07:00,16.57
2023-06-30 11:02:05.699121-07:00,16.996000000000002
2023-06-30 12:02:12.398965-07:00,16.981
2023-06-30 13:02:18.394828-07:00,21.168
2023-06-30 14:02:24.074153-07:00,15.934
2023-06-30 15:02:30.244201-07:00,35.109
2023-06-30 16:02:36.530024-07:00,28.828
2023-06-30 17:02:42.290390-07:00,21.653
2023-06-30 18:02:48.551697-07:00,24.901
2023-06-30 19:02:54.459811-07:00,9.21
2023-06-30 20:03:00.332805-07:00,8.158
2023-06-30 21:03:06.205302-07:00,10.0
2023-06-30 22:03:12.389228-07:00,11.3
2023-06-30 23:03:18.365103-07:00,7.3
2023-07-01 00:00:59.773939-07:00,6.199999999999999
2023-07-01 01:01:06.065916-07:00,7.3
2023-07-01 02:01:11.774926-07:00,5.1
2023-07-01 03:01:17.744102-07:00,5.0
2023-07-01 04:01:22.947947-07:00,5.0
2023-07-01 05:01:29.543058-07:00,5.0
2023-07-01 06:01:34.804308-07:00,5.108
2023-07-01 07:01:41.241132-07:00,13.17
2023-07-01 08:01:47.326742-07:00,13.115
2023-07-01 09:01:52.910095-07:00,13.409
2023-07-01 10:01:59.513633-07:00,6.649
2023-07-01 11:02:04.717298-07:00,10.179
2023-07-01 12:02:10.766110-07:00,19.027
2023-07-01 13:02:16.580620-07:00,13.418
2023-07-01 14:02:22.623383-07:00,13.273
2023-07-01 15:02:28.686130-07:00,20.41
2023-07-01 16:02:34.571721-07:00,29.098
2023-07-01 17:02:40.364723-07:00,22.192
2023-07-01 18:02:46.668515-07:00,15.791
2023-07-01 19:02:52.185117-07:00,10.248
2023-07-01 20:02:58.387290-07:00,8.16
2023-07-01 21:03:04.151182-07:00,8.0
2023-07-01 22:03:09.678742-07:00,6.0
2023-07-01 23:03:15.455500-07:00,6.0
2023-07-02 00:00:55.424733-07:00,6.0
2023-07-02 01:01:01.513848-07:00,6.0
2023-07-02 02:01:07.610003-07:00,5.0
2023-07-02 03:01:13.572482-07:00,5.1
2023-07-02 04:01:19.402778-07:00,5.0
2023-07-02 05:01:25.552804-07:00,5.0
2023-07-02 06:01:31.435737-07:00,5.074
2023-07-02 07:01:37.513284-07:00,6.193
2023-07-02 08:01:43.760590-07:00,6.202999999999999
2023-07-02 09:01:49.540312-07:00,6.713
2023-07-02 10:01:55.332517-07:00,6.832
2023-07-02 11:02:01.197914-07:00,7.339
2023-07-02 12:02:07.170543-07:00,18.301
2023-07-02 13:02:13.167441-07:00,13.402
2023-07-02 14:02:18.766621-07:00,19.0
2023-07-02 15:02:24.850808-07:00,16.243000000000002
2023-07-02 16:01:30.032832-07:00,22.92
2023-07-02 17:01:35.755813-07:00,23.107
2023-07-02 18:01:42.055460-07:00,18.738
2023-07-02 19:01:47.868281-07:00,18.286
2023-07-02 20:01:53.755204-07:00,8.205
2023-07-02 21:01:59.729216-07:00,5.018
2023-07-02 22:02:05.502904-07:00,6.0
2023-07-02 23:02:11.445244-07:00,5.0
2023-07-03 00:00:58.117762-07:00,6.0
2023-07-03 01:01:03.845150-07:00,5.0
2023-07-03 02:01:09.682377-07:00,5.0
2023-07-03 03:01:15.758786-07:00,5.0
2023-07-03 04:01:21.826536-07:00,5.1
2023-07-03 05:01:27.532514-07:00,5.0
2023-07-03 06:01:33.777589-07:00,5.244
2023-07-03 07:01:39.512966-07:00,7.351
2023-07-03 08:01:45.519516-07:00,10.18
2023-07-03 09:01:50.840351-07:00,10.195
2023-07-03 10:01:56.956860-07:00,18.861
2023-07-03 11:02:02.993311-07:00,21.365
2023-07-03 12:02:08.890588-07:00,19.948
2023-07-03 13:02:14.672519-07:00,19.214
2023-07-03 14:02:25.265296-07:00,15.746
2023-07-03 15:02:31.311010-07:00,26.894
2023-07-03 16:02:37.301608-07:00,33.705
2023-07-03 17:02:43.276602-07:00,30.781
2023-07-03 18:02:48.986595-07:00,29.784
2023-07-03 19:02:54.906788-07:00,17.631
2023-07-03 20:03:00.540879-07:00,20.227
2023-07-03 21:03:06.317933-07:00,8.0
2023-07-03 22:03:12.339227-07:00,8.0
2023-07-03 23:03:18.035897-07:00,10.0
2023-07-04 00:00:57.999738-07:00,7.0
2023-07-04 01:01:03.853806-07:00,6.0
2023-07-04 02:01:09.672899-07:00,9.0
2023-07-04 03:01:15.112051-07:00,7.0
2023-07-04 04:01:20.867381-07:00,6.0
2023-07-04 05:01:27.283434-07:00,5.0
2023-07-04 06:01:33.208736-07:00,5.145
2023-07-04 07:01:38.891089-07:00,9.473
2023-07-04 08:01:44.659220-07:00,13.071
2023-07-04 09:01:51.234031-07:00,18.237
2023-07-04 10:01:56.965007-07:00,24.216
2023-07-04 11:02:02.778551-07:00,27.627
2023-07-04 12:02:09.680132-07:00,26.465
2023-07-04 13:02:15.704625-07:00,22.528
2023-07-04 14:02:21.517807-07:00,29.37
2023-07-04 15:02:27.470955-07:00,33.56
2023-07-04 16:02:33.431430-07:00,34.864
2023-07-04 17:02:39.195798-07:00,22.345
2023-07-04 18:02:44.749145-07:00,36.957
2023-07-04 19:02:50.944268-07:00,28.585
2023-07-04 20:02:56.685209-07:00,10.538
2023-07-04 21:03:02.526974-07:00,31.0
2023-07-04 22:03:08.341509-07:00,9.0
2023-07-04 23:03:14.202969-07:00,7.0
2023-07-05 00:00:59.622385-07:00,14.0
2023-07-05 01:01:05.526928-07:00,5.0
2023-07-05 02:01:11.125016-07:00,14.0
2023-07-05 03:01:17.046523-07:00,8.0
2023-07-05 04:01:23.078108-07:00,6.0
2023-07-05 05:01:29.808241-07:00,7.0
2023-07-05 06:01:35.844635-07:00,6.098
2023-07-05 07:01:41.255141-07:00,7.381
2023-07-05 08:01:47.298175-07:00,17.149
2023-07-05 09:01:53.388862-07:00,17.38
2023-07-05 10:01:59.150854-07:00,25.273
2023-07-05 11:02:04.605772-07:00,27.629
2023-07-05 12:02:10.912690-07:00,18.431
2023-07-05 13:02:16.332747-07:00,26.729
2023-07-05 14:02:21.532304-07:00,34.355
2023-07-05 15:02:27.271993-07:00,26.659
2023-07-05 16:02:33.211239-07:00,38.463
2023-07-05 17:02:42.655997-07:00,44.462
2023-07-05 18:02:48.555548-07:00,34.494
2023-07-05 19:02:54.433098-07:00,17.493
2023-07-05 20:03:00.096861-07:00,19.152
2023-07-05 21:03:06.267872-07:00,18.0
2023-07-05 22:03:12.502546-07:00,9.0
2023-07-05 23:03:17.812131-07:00,16.0
2023-07-06 00:00:57.919740-07:00,11.0
2023-07-06 01:01:03.621058-07:00,6.0
2023-07-06 02:01:09.646259-07:00,7.0
2023-07-06 03:01:15.287954-07:00,6.0
2023-07-06 04:01:21.384260-07:00,5.0
2023-07-06 05:01:27.421490-07:00,5.0
2023-07-06 06:01:33.646415-07:00,8.12
2023-07-06 07:01:39.676653-07:00,8.414
2023-07-06 08:01:45.654826-07:00,12.008
2023-07-06 09:01:51.807288-07:00,14.169
2023-07-06 10:00:56.461221-07:00,33.094
2023-07-06 11:01:02.561596-07:00,36.338
2023-07-06 12:01:08.417862-07:00,26.272
2023-07-06 13:01:14.352213-07:00,34.702
2023-07-06 14:01:26.519972-07:00,34.435
2023-07-06 15:01:30.213488-07:00,53.693
2023-07-06 16:01:33.408532-07:00,31.549
2023-07-06 17:01:39.221417-07:00,24.635
2023-07-06 18:01:42.466993-07:00,18.848
2023-07-06 19:01:46.093431-07:00,23.788
2023-07-06 20:01:48.939353-07:00,24.508
2023-07-06 21:01:52.365212-07:00,27.0
2023-07-06 22:01:55.576600-07:00,10.0
2023-07-06 23:01:58.584791-07:00,9.0
2023-07-07 00:00:56.886415-07:00,8.0
2023-07-07 01:01:00.574748-07:00,7.0
2023-07-07 02:01:03.511387-07:00,9.0
2023-07-07 03:01:05.719237-07:00,6.0
2023-07-07 04:01:08.662397-07:00,6.0
2023-07-07 05:01:11.625247-07:00,7.0
2023-07-07 06:01:14.761474-07:00,6.286
2023-07-07 07:01:19.427523-07:00,19.905
2023-07-07 08:01:21.339300-07:00,10.899
2023-07-07 09:01:24.582222-07:00,22.255
2023-07-07 10:01:27.730037-07:00,18.417
2023-07-07 11:01:30.866951-07:00,25.934
2023-07-07 12:01:34.103783-07:00,19.991
2023-07-07 13:01:37.155523-07:00,19.609
2023-07-07 14:01:40.625881-07:00,44.557
2023-07-07 15:01:43.791668-07:00,15.862
2023-07-07 16:01:30.505316-07:00,20.44
2023-07-07 17:01:33.190625-07:00,23.626
2023-07-07 18:01:36.313827-07:00,23.551
2023-07-07 19:01:39.401348-07:00,19.471
2023-07-07 20:01:42.872741-07:00,20.242
2023-07-07 21:01:46.007015-07:00,14.0
2023-07-07 22:01:48.736577-07:00,8.0
2023-07-07 23:01:51.637183-07:00,6.0
2023-07-08 00:01:00.288296-07:00,6.0
2023-07-08 01:01:03.056411-07:00,6.0
2023-07-08 02:01:06.033937-07:00,13.0
2023-07-08 03:01:08.933242-07:00,5.0
2023-07-08 04:01:12.418538-07:00,6.0
2023-07-08 05:01:15.346471-07:00,5.0
2023-07-08 06:01:19.188114-07:00,5.164
2023-07-08 07:01:22.319398-07:00,10.757
2023-07-08 08:01:25.376460-07:00,14.156
2023-07-08 09:01:28.534104-07:00,7.351
2023-07-08 10:01:31.487270-07:00,8.269
2023-07-08 11:01:34.477101-07:00,8.746
2023-07-08 12:01:37.915847-07:00,24.519
2023-07-08 13:01:40.882576-07:00,7.853
2023-07-08 14:01:44.328795-07:00,12.592
2023-07-08 15:01:47.200533-07:00,11.823
2023-07-08 16:01:50.228583-07:00,30.49
2023-07-08 17:01:53.153723-07:00,31.727
2023-07-08 18:01:40.721181-07:00,14.536
2023-07-08 19:01:43.475482-07:00,9.422
2023-07-08 20:01:46.025610-07:00,10.263
2023-07-08 21:01:49.267697-07:00,7.0
2023-07-08 22:01:52.197747-07:00,16.0
2023-07-08 23:01:55.279498-07:00,5.0
2023-07-09 00:00:57.783477-07:00,6.0
2023-07-09 01:01:00.657931-07:00,13.0
2023-07-09 02:01:03.459633-07:00,5.0
2023-07-09 03:01:06.405844-07:00,5.0
2023-07-09 04:01:09.234636-07:00,5.0
2023-07-09 05:01:12.278078-07:00,5.0
2023-07-09 06:01:14.987475-07:00,5.119
2023-07-09 07:01:18.318178-07:00,6.301
2023-07-09 08:01:21.488706-07:00,10.036
2023-07-09 09:01:24.015167-07:00,14.343
2023-07-09 10:01:26.958257-07:00,9.382
2023-07-09 11:01:30.264256-07:00,10.815
2023-07-09 12:01:33.080627-07:00,10.663
2023-07-09 13:01:35.876493-07:00,25.878
2023-07-09 14:01:38.936237-07:00,25.671
2023-07-09 15:01:41.685153-07:00,17.323999999999998
2023-07-09 16:01:44.874639-07:00,28.37
2023-07-09 17:01:48.358868-07:00,18.129
2023-07-09 18:01:51.795365-07:00,19.384
2023-07-09 19:01:54.543470-07:00,21.294
2023-07-09 20:01:41.719049-07:00,14.172
2023-07-09 21:01:44.659525-07:00,7.0
2023-07-09 22:01:47.839801-07:00,6.0
2023-07-09 23:01:50.477240-07:00,6.0
2023-07-10 00:00:59.389678-07:00,6.0
2023-07-10 01:01:01.947634-07:00,6.0
2023-07-10 02:01:05.500694-07:00,15.0
2023-07-10 03:01:07.989629-07:00,5.0
2023-07-10 04:01:11.016550-07:00,5.0
2023-07-10 05:01:13.706409-07:00,5.0
2023-07-10 06:01:16.487582-07:00,7.053
2023-07-10 07:01:19.631522-07:00,10.359
2023-07-10 08:01:21.799481-07:00,10.413000000000004
2023-07-10 09:01:25.047240-07:00,10.205000000000002
2023-07-10 10:01:27.513137-07:00,18.597
2023-07-10 11:01:30.309392-07:00,17.997000000000003
2023-07-10 12:01:32.524688-07:00,24.292
2023-07-10 13:01:35.546226-07:00,22.365
2023-07-10 14:01:38.379258-07:00,8.692000000000004
2023-07-10 15:01:41.584474-07:00,9.864000000000004
2023-07-10 16:01:44.865962-07:00,9.222
2023-07-10 17:01:47.614477-07:00,22.015
2023-07-10 18:01:50.965397-07:00,9.648
2023-07-10 19:01:54.709389-07:00,13.715
2023-07-10 20:01:42.501511-07:00,7.486
2023-07-10 21:01:45.987721-07:00,6.0
2023-07-10 22:01:48.852161-07:00,5.5
2023-07-10 23:01:52.171916-07:00,5.5
2023-07-11 00:00:55.321472-07:00,5.5
2023-07-11 01:00:58.152910-07:00,4.699999999999996
2023-07-11 02:01:00.972663-07:00,6.100000000000001
2023-07-11 03:01:03.893585-07:00,5.600000000000001
2023-07-11 04:01:06.093278-07:00,5.3
2023-07-11 05:01:09.504273-07:00,5.3
2023-07-11 06:01:11.978660-07:00,6.199999999999999
2023-07-11 07:01:14.871187-07:00,9.518
2023-07-11 08:01:17.838603-07:00,12.847000000000005
2023-07-11 09:01:20.442889-07:00,12.257
2023-07-11 10:01:22.416332-07:00,9.89
2023-07-11 11:01:24.908172-07:00,11.067000000000002
2023-07-11 12:01:28.039925-07:00,11.595000000000002
2023-07-11 13:01:30.656766-07:00,9.700000000000005
2023-07-11 14:01:36.969713-07:00,13.066000000000004
2023-07-11 15:01:39.815403-07:00,20.609
2023-07-11 16:01:42.981295-07:00,25.174
2023-07-11 17:01:46.525480-07:00,19.549
2023-07-11 18:01:49.188717-07:00,14.698
2023-07-11 19:01:51.959546-07:00,10.336
2023-07-11 20:01:55.560472-07:00,14.181
2023-07-11 21:01:58.261946-07:00,6.0
2023-07-11 22:01:45.057763-07:00,6.399999999999999
2023-07-11 23:01:47.450694-07:00,9.0
2023-07-12 00:00:54.927520-07:00,6.299999999999997
2023-07-12 01:00:58.403824-07:00,7.799999999999997
2023-07-12 02:01:01.745401-07:00,5.600000000000001
2023-07-12 03:01:04.981768-07:00,7.199999999999999
2023-07-12 04:01:07.770512-07:00,5.3
2023-07-12 05:01:11.084747-07:00,5.3
2023-07-12 06:01:14.043446-07:00,5.452
2023-07-12 07:01:17.142919-07:00,8.89
2023-07-12 08:01:20.025968-07:00,9.650000000000002
2023-07-12 09:01:22.690996-07:00,10.640000000000002
2023-07-12 10:01:25.344410-07:00,12.819000000000004
2023-07-12 11:01:27.859507-07:00,13.400000000000002
2023-07-12 12:01:30.135500-07:00,18.872000000000003
2023-07-12 13:01:33.074018-07:00,30.153
2023-07-12 14:01:36.165317-07:00,29.793000000000003
2023-07-12 15:01:39.051629-07:00,17.270000000000003
2023-07-12 16:01:41.720592-07:00,44.376
2023-07-12 17:01:44.378784-07:00,26.201
2023-07-12 18:01:47.091751-07:00,29.287
2023-07-12 19:01:49.841481-07:00,25.625
2023-07-12 20:01:53.001655-07:00,10.153
2023-07-12 21:01:55.695696-07:00,7.004
2023-07-12 22:01:43.484259-07:00,6.399999999999999
2023-07-12 23:01:46.187844-07:00,7.100000000000001
2023-07-13 00:00:58.814677-07:00,12.5
2023-07-13 01:01:02.342069-07:00,7.0
